,id,post_id,user_id,rating_percent,rated_at,category,title,genre,mood,username
183,190,84,9,59,2024-04-16 11:48:08,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",mike
184,191,436,9,65,2024-04-16 14:13:01,Vible,untitled_video,Educational/Technical Tutorial,"['Frustration', 'Eureka moments', 'Satisfaction in problem-solving']",mike
185,192,358,9,57,2024-04-16 15:48:32,Vible,untitled_video,Inspirational/Spiritual,"['awe', 'inspiration', 'courage', 'confidence', 'reverence']",mike
186,193,158,9,21,2024-04-16 15:52:05,Vible,untitled_video,artistic narrative,Unknown,mike
187,194,156,9,66,2024-04-16 15:52:08,Vible,untitled_video,motivational narrative,"['enthusiasm', 'inspiration', 'determination', 'urgency', 'awe']",mike
188,195,26,1,37,2024-04-16 16:17:52,Vible,Be Brave. Be Different,Motivational/Inspirational,"['Intensity', 'Focus', 'Elation', 'Determination', 'Camaraderie']",afrobeezy
189,196,131,1,63,2024-04-16 16:17:54,Vible,untitled_video,motivational/inspirational,Unknown,afrobeezy
190,197,376,9,78,2024-04-16 20:53:46,Vible,untitled_video,Spiritual narrative,"['Calmness', 'Introspection', 'Hope']",mike
191,198,359,9,74,2024-04-16 20:54:15,Vible,untitled_video,Spiritual/Motivational,Unknown,mike
192,199,137,1,58,2024-04-17 16:04:51,Vible,untitled_video,Inspirational / Motivational,"['Intensity', 'Determination', 'Fervor', 'Contemplation']",afrobeezy
193,200,138,1,33,2024-04-17 16:04:52,Vible,untitled_video,artistic/philosophical visual essay,"['contemplation', 'solemnity', 'introspection']",afrobeezy
194,201,159,19,93,2024-04-17 17:01:53,Vible,untitled_video,Inspirational short film,"['determination', 'reflection', 'hopefulness']",johntest
195,202,27,1,63,2024-04-17 17:09:51,Vible,Consistency,Motivational Interview,"['Confidence', 'Urgency', 'Relatability', 'Positivity', 'Engagement']",afrobeezy
196,203,129,1,64,2024-04-17 17:09:53,Vible,untitled_video,Philosophical Exploration,"['curiosity', 'contemplation', 'passion']",afrobeezy
197,204,135,1,21,2024-04-17 17:09:55,Vible,untitled_video,Nature Documentary / Emotional Narrative,"['serenity', 'introspection', 'vulnerability', 'thoughtfulness', 'awe']",afrobeezy
198,205,359,1,20,2024-04-17 17:09:57,Vible,untitled_video,Spiritual/Motivational,Unknown,afrobeezy
199,206,376,1,88,2024-04-17 17:09:59,Vible,untitled_video,Spiritual narrative,"['Calmness', 'Introspection', 'Hope']",afrobeezy
200,207,173,1,41,2024-04-17 17:10:00,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",afrobeezy
201,208,39,1,95,2024-04-17 17:10:03,Vible,take the holy vible pill :),animated satire,"['anxiety', 'confusion', 'urgency', 'introspection', 'longing for freedom', 'joy']",afrobeezy
202,209,13,1,22,2024-04-17 17:10:04,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",afrobeezy
203,210,362,1,18,2024-04-17 17:10:06,Vible,untitled_video,Inspirational/Spiritual,"['empowerment', 'warmth', 'compassion', 'solemnness', 'joy']",afrobeezy
204,211,17,1,21,2024-04-17 17:10:12,Vible,Jump. Just Jump!,motivational narrative,"['contemplation', 'determination', 'vulnerability']",afrobeezy
205,213,177,1,17,2024-04-17 17:10:19,Vible,New alarm clock,Motivational Video,"['Confidence', 'Determination', 'Inspiration', 'Triumph', 'Excitement']",afrobeezy
206,214,130,1,51,2024-04-17 17:10:24,Vible,untitled_video,Educational/Analysis,"['curiosity', 'engagement', 'inquisitiveness']",afrobeezy
207,215,15,1,34,2024-04-17 17:10:28,Vible,Our Existential Situation,Philosophical Commentary,"['Concern', 'Passion', 'Reflectiveness', 'Urgency', 'Hope mingled with disappointment']",afrobeezy
208,216,158,1,58,2024-04-17 17:10:30,Vible,untitled_video,artistic narrative,Unknown,afrobeezy
209,217,84,1,73,2024-04-17 17:10:35,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",afrobeezy
210,218,31,1,20,2024-04-17 17:10:37,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",afrobeezy
211,219,36,1,60,2024-04-17 17:10:47,Vible,Knowledge will liberate you,motivational speaking,"['confidence', 'introspection', 'seriousness', 'conviction']",afrobeezy
212,220,979,9,34,2024-04-17 17:44:46,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",mike
213,221,84,18,15,2024-04-17 22:53:55,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",jack
214,222,979,18,27,2024-04-17 22:53:55,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",jack
215,223,722,5,18,2024-04-18 10:52:29,Vible,He saved us -,Spiritual/Inspirational,Unknown,kinha
216,224,177,5,13,2024-04-18 10:52:57,Vible,New alarm clock,Motivational Video,"['Confidence', 'Determination', 'Inspiration', 'Triumph', 'Excitement']",kinha
217,225,130,5,76,2024-04-18 13:32:42,Vible,untitled_video,Educational/Analysis,"['curiosity', 'engagement', 'inquisitiveness']",kinha
218,226,84,5,12,2024-04-18 13:32:45,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",kinha
219,227,15,5,11,2024-04-18 13:32:48,Vible,Our Existential Situation,Philosophical Commentary,"['Concern', 'Passion', 'Reflectiveness', 'Urgency', 'Hope mingled with disappointment']",kinha
220,228,177,18,57,2024-04-18 16:48:20,Vible,New alarm clock,Motivational Video,"['Confidence', 'Determination', 'Inspiration', 'Triumph', 'Excitement']",jack
221,229,362,18,21,2024-04-18 16:48:22,Vible,untitled_video,Inspirational/Spiritual,"['empowerment', 'warmth', 'compassion', 'solemnness', 'joy']",jack
222,230,130,18,16,2024-04-18 19:14:56,Vible,untitled_video,Educational/Analysis,"['curiosity', 'engagement', 'inquisitiveness']",jack
223,231,173,18,49,2024-04-18 23:10:00,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",jack
224,232,17,18,72,2024-04-18 23:10:15,Vible,Jump. Just Jump!,motivational narrative,"['contemplation', 'determination', 'vulnerability']",jack
225,233,159,190,21,2024-04-19 11:53:11,Vible,untitled_video,Inspirational short film,"['determination', 'reflection', 'hopefulness']",nteeple_08f6i0c1l
226,234,560,190,17,2024-04-19 11:53:23,Vible,untitled_video,Inspirational visual narrative,"['empowerment', 'reflection', 'hope']",nteeple_08f6i0c1l
227,235,161,190,22,2024-04-19 11:53:36,Vible,untitled_video,dramatic narrative,"['urgency', 'introspection', 'confrontation', 'determination']",nteeple_08f6i0c1l
228,236,143,190,19,2024-04-19 11:54:22,Vible,untitled_video,Inspirational/Reflective,"['Optimism', 'Nostalgia', 'Contemplation', 'Gravity', 'Joy', 'Acceptance']",nteeple_08f6i0c1l
229,237,151,190,19,2024-04-19 11:54:34,Vible,untitled_video,Motivational,"['Contemplation', 'Determination', 'Empowerment', 'Confidence', 'Urgency']",nteeple_08f6i0c1l
230,238,33,190,19,2024-04-19 11:54:50,Vible,Enough is enough,motivational narrative,"['urgency', 'seriousness', 'contemplative', 'motivational', 'inspirational']",nteeple_08f6i0c1l
231,239,415,190,15,2024-04-19 11:55:11,Vible,untitled_video,Spiritual/Religious,"['compassion', 'strength', 'wisdom', 'invitation', 'hope']",nteeple_08f6i0c1l
232,240,86,190,14,2024-04-19 11:55:13,Vible,Revolutionizing Men's Mental Health: Your $0.99 Matters,Documentary/Advocacy,"['Urgency', 'Despair', 'Empathy', 'Concern', 'Vulnerability']",nteeple_08f6i0c1l
233,241,540,190,34,2024-04-19 11:55:25,Vible,untitled_video,Religious/Spiritual,"['Solemnity', 'Warmth', 'Inviting Peace']",nteeple_08f6i0c1l
234,242,512,190,22,2024-04-19 11:55:42,Vible,untitled_video,Spiritual/Inspirational,"['Serenity', 'Confidence', 'Inner strength', 'Vulnerability', 'Compassion']",nteeple_08f6i0c1l
235,243,40,190,15,2024-04-19 11:55:52,Vible,trials to test you...,animated philosophical discussion,"['playfulness', 'curiosity', 'mild concern', 'lightheartedness', 'insightfulness']",nteeple_08f6i0c1l
236,244,52,190,19,2024-04-19 11:55:53,Vible,Matthew 25:29,motivational/spiritual,"['warmth', 'authority', 'compassion', 'hope', 'support']",nteeple_08f6i0c1l
237,245,154,190,23,2024-04-19 11:55:55,Vible,untitled_video,Educational/Analytical,"['analytical', 'detailed', 'curious']",nteeple_08f6i0c1l
238,246,31,190,12,2024-04-19 11:55:56,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",nteeple_08f6i0c1l
239,247,19,190,7,2024-04-19 11:56:57,Vible,WE ARE MADE OF STARS,Educational/Documentary,"['wonder', 'curiosity', 'reflection', 'passion']",nteeple_08f6i0c1l
240,248,142,190,16,2024-04-19 11:57:12,Vible,untitled_video,philosophical narrative,"['determination', 'introspection', 'resignation', 'defiance']",nteeple_08f6i0c1l
241,249,150,190,10,2024-04-19 11:57:27,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",nteeple_08f6i0c1l
242,250,155,190,14,2024-04-19 11:57:29,Vible,untitled_video,Educational/Instructional,"['analytical', 'curious', 'engaged']",nteeple_08f6i0c1l
243,251,516,190,9,2024-04-19 11:57:35,Vible,untitled_video,Religious / Inspirational,"['Awe', 'Reverence', 'Strength', 'Benevolence']",nteeple_08f6i0c1l
244,252,160,190,25,2024-04-19 11:57:59,Vible,untitled_video,Artistic Narrative/Short Film,"['Contemplative', 'Somber', 'Vulnerable']",nteeple_08f6i0c1l
245,253,724,190,11,2024-04-19 11:58:04,Vible,follow my insta- tiktoknaohk -,artistic narrative,"['sorrow', 'contemplation', 'conflict', 'introspection', 'vulnerability']",nteeple_08f6i0c1l
246,254,153,190,15,2024-04-19 11:58:18,Vible,untitled_video,Technical Overview,"['frustration', 'confusion', 'concern']",nteeple_08f6i0c1l
247,255,436,190,20,2024-04-19 11:58:51,Vible,untitled_video,Educational/Technical Tutorial,"['Frustration', 'Eureka moments', 'Satisfaction in problem-solving']",nteeple_08f6i0c1l
248,256,722,190,17,2024-04-19 11:58:53,Vible,He saved us -,Spiritual/Inspirational,Unknown,nteeple_08f6i0c1l
249,257,158,190,21,2024-04-19 11:59:54,Vible,untitled_video,artistic narrative,Unknown,nteeple_08f6i0c1l
250,258,43,190,12,2024-04-19 12:00:18,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",nteeple_08f6i0c1l
251,259,549,190,12,2024-04-19 12:00:37,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",nteeple_08f6i0c1l
252,260,28,190,23,2024-04-19 12:01:35,Vible,Reprogram your subconscious mind,motivational/inspirational,"['warmth', 'inspiration', 'encouragement', 'joy', 'thoughtfulness']",nteeple_08f6i0c1l
253,262,137,190,25,2024-04-19 12:02:10,Vible,untitled_video,Inspirational / Motivational,"['Intensity', 'Determination', 'Fervor', 'Contemplation']",nteeple_08f6i0c1l
254,263,461,190,15,2024-04-19 12:02:20,Vible,untitled_video,Motivational/Inspirational,"['Solemnity', 'Resolve', 'Determination', 'Unity', 'Inspiration']",nteeple_08f6i0c1l
255,264,513,190,20,2024-04-19 12:02:33,Vible,untitled_video,animated spiritual narrative,"['determination', 'strength', 'courage']",nteeple_08f6i0c1l
256,265,135,190,25,2024-04-19 12:02:43,Vible,untitled_video,Nature Documentary / Emotional Narrative,"['serenity', 'introspection', 'vulnerability', 'thoughtfulness', 'awe']",nteeple_08f6i0c1l
257,266,359,190,14,2024-04-19 12:03:02,Vible,untitled_video,Spiritual/Motivational,Unknown,nteeple_08f6i0c1l
258,267,177,190,11,2024-04-19 12:08:08,Vible,New alarm clock,Motivational Video,"['Confidence', 'Determination', 'Inspiration', 'Triumph', 'Excitement']",nteeple_08f6i0c1l
259,268,130,190,13,2024-04-19 12:09:19,Vible,untitled_video,Educational/Analysis,"['curiosity', 'engagement', 'inquisitiveness']",nteeple_08f6i0c1l
260,269,15,190,19,2024-04-19 12:10:49,Vible,Our Existential Situation,Philosophical Commentary,"['Concern', 'Passion', 'Reflectiveness', 'Urgency', 'Hope mingled with disappointment']",nteeple_08f6i0c1l
261,270,84,190,14,2024-04-19 12:11:04,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",nteeple_08f6i0c1l
262,271,629,190,40,2024-04-19 12:11:06,Vible,untitled_video,Motivational Sports Documentary,Unknown,nteeple_08f6i0c1l
263,272,173,190,18,2024-04-19 12:11:53,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",nteeple_08f6i0c1l
264,273,56,190,31,2024-04-19 12:12:14,Vible,keep on fighting!! 😤,motivational,"['determination', 'anger', 'intensity', 'resolve', 'passion']",nteeple_08f6i0c1l
265,274,362,190,22,2024-04-19 12:12:27,Vible,untitled_video,Inspirational/Spiritual,"['empowerment', 'warmth', 'compassion', 'solemnness', 'joy']",nteeple_08f6i0c1l
266,276,13,190,13,2024-04-19 12:13:34,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",nteeple_08f6i0c1l
267,277,979,190,11,2024-04-19 12:13:39,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",nteeple_08f6i0c1l
268,278,38,190,22,2024-04-19 12:13:42,Vible,meditate🧘‍♂️,Inspirational Self-Help,"['Confidence', 'Tranquility', 'Optimism', 'Empowerment']",nteeple_08f6i0c1l
269,279,60,190,26,2024-04-19 12:14:02,Vible,flip the switch,motivational visual presentation,"['stoicism', 'inspiration', 'determination']",nteeple_08f6i0c1l
270,280,558,190,21,2024-04-19 12:14:14,Vible,untitled_video,Narrative Art Documentary,Unknown,nteeple_08f6i0c1l
271,281,36,190,6,2024-04-19 12:14:43,Vible,Knowledge will liberate you,motivational speaking,"['confidence', 'introspection', 'seriousness', 'conviction']",nteeple_08f6i0c1l
272,282,34,18,21,2024-04-21 18:00:28,Vible,Learn to think,Educational,"['urgency', 'passion', 'conviction', 'commitment']",jack
273,283,131,18,13,2024-04-21 18:00:28,Vible,untitled_video,motivational/inspirational,Unknown,jack
274,284,133,18,23,2024-04-21 18:00:40,Vible,untitled_video,motivational/narrative,"['serenity', 'openness', 'introspection']",jack
275,285,155,18,31,2024-04-23 16:26:28,Vible,untitled_video,Educational/Instructional,"['analytical', 'curious', 'engaged']",jack
276,286,13,18,31,2024-04-23 16:26:51,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",jack
277,287,724,18,29,2024-04-23 16:27:27,Vible,follow my insta- tiktoknaohk -,artistic narrative,"['sorrow', 'contemplation', 'conflict', 'introspection', 'vulnerability']",jack
278,288,43,18,23,2024-04-23 16:27:38,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",jack
279,289,158,18,10,2024-04-23 16:27:41,Vible,untitled_video,artistic narrative,Unknown,jack
280,290,137,18,1,2024-04-23 16:27:42,Vible,untitled_video,Inspirational / Motivational,"['Intensity', 'Determination', 'Fervor', 'Contemplation']",jack
281,291,155,9,47,2024-04-23 17:36:46,Vible,untitled_video,Educational/Instructional,"['analytical', 'curious', 'engaged']",mike
282,292,414,9,70,2024-04-23 17:37:07,Vible,untitled_video,Inspirational/Drama,Unknown,mike
283,293,1007,9,73,2024-04-23 17:37:10,Vible,Jesus miracle,religious narrative,"['desperation', 'hope', 'joy', 'compassion', 'astonishment']",mike
284,294,424,9,63,2024-04-23 17:37:13,Vible,untitled_video,Spiritual/Inspirational,Unknown,mike
285,295,423,9,66,2024-04-23 17:37:23,Vible,untitled_video,Spiritual/Inspirational,"['Reverence', 'Hopefulness', 'Empathy', 'Encouragement']",mike
286,296,416,9,46,2024-04-23 17:39:27,Vible,untitled_video,Spiritual/Religious,"['Determination', 'Reverence', 'Strength']",mike
287,297,1006,9,71,2024-04-23 17:46:49,Vible,Jesus  - Inspired by goddslovee,emotional narrative,"['warmth', 'solitude', 'joy', 'compassion']",mike
288,298,426,9,52,2024-04-23 17:46:58,Vible,untitled_video,Motivational,"['Intensity', 'Resolve', 'Defiance']",mike
289,299,159,187,61,2024-04-24 17:18:26,Vible,untitled_video,Inspirational short film,"['determination', 'reflection', 'hopefulness']",mridul
290,300,560,19,93,2024-04-25 18:05:25,Vible,untitled_video,Inspirational visual narrative,"['empowerment', 'reflection', 'hope']",johntest
291,301,13,152,8,2024-04-26 02:28:31,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",Dev
292,302,362,152,9,2024-04-26 02:28:32,Vible,untitled_video,Inspirational/Spiritual,"['empowerment', 'warmth', 'compassion', 'solemnness', 'joy']",Dev
293,303,161,19,22,2024-04-26 17:11:13,Vible,untitled_video,dramatic narrative,"['urgency', 'introspection', 'confrontation', 'determination']",johntest
294,305,1006,152,6,2024-04-28 03:51:27,Vible,Jesus  - Inspired by goddslovee,emotional narrative,"['warmth', 'solitude', 'joy', 'compassion']",Dev
295,306,549,152,7,2024-04-28 03:51:33,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",Dev
296,307,135,152,10,2024-04-28 14:14:00,Vible,untitled_video,Nature Documentary / Emotional Narrative,"['serenity', 'introspection', 'vulnerability', 'thoughtfulness', 'awe']",Dev
297,308,359,152,8,2024-04-28 14:14:02,Vible,untitled_video,Spiritual/Motivational,Unknown,Dev
298,309,133,152,15,2024-04-28 14:14:05,Vible,untitled_video,motivational/narrative,"['serenity', 'openness', 'introspection']",Dev
299,310,131,152,6,2024-04-28 14:14:06,Vible,untitled_video,motivational/inspirational,Unknown,Dev
300,311,17,152,7,2024-04-28 14:14:08,Vible,Jump. Just Jump!,motivational narrative,"['contemplation', 'determination', 'vulnerability']",Dev
